Instrument,InstrumentSub,Sector,Periode ,waarde
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2020-03,7026
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2020-03,1983
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2020-03,4.28
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2020-03,6.4
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2020-03,13763
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2020-03,1.94
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2020-03,2.77
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2020-03,2.14
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2020-03,1.09
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2020-04,251262
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2020-04,534452
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2020-04,14261
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2020-04,88806
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2020-04,58204
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2020-04,320316
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2020-04,12068
Woninghypotheken ,Zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (mln euro’s) ,Huishoudens * ,2020-04,5055
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2020-04,1.88
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2020-04,2.79
Woninghypotheken ,Rente op zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (percentages) ,Huishoudens ,2020-04,1.75
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2020-04,6874
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2020-04,1925
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2020-04,4.06
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2020-04,6.39
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2020-04,11757
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2020-04,1.95
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2020-04,2.86
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2020-04,2.21
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2020-04,1.23
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2020-05,249282
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2020-05,535276
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2020-05,13827
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2020-05,96592
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2020-05,58155
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2020-05,329827
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2020-05,13498
Woninghypotheken ,Zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (mln euro’s) ,Huishoudens * ,2020-05,4994
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2020-05,1.89
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2020-05,2.76
Woninghypotheken ,Rente op zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (percentages) ,Huishoudens ,2020-05,1.77
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2020-05,6600
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2020-05,1830
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2020-05,3.92
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2020-05,6.39
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2020-05,8480
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2020-05,1.94
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2020-05,3.16
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2020-05,2.35
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2020-05,1.17
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2020-06,248130
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2020-06,535132
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2020-06,13797
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2020-06,96654
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2020-06,58173
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2020-06,332738
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2020-06,11005
Woninghypotheken ,Zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (mln euro’s) ,Huishoudens * ,2020-06,5160
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2020-06,1.87
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2020-06,2.75
Woninghypotheken ,Rente op zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (percentages) ,Huishoudens ,2020-06,1.79
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2020-06,6488
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2020-06,1782
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2020-06,4.11
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2020-06,6.42
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2020-06,9819
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2020-06,1.97
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2020-06,3.02
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2020-06,2.38
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2020-06,1.1
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2020-07,247298
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2020-07,535028
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2020-07,13634
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2020-07,96757
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2020-07,58064
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2020-07,333674
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2020-07,11433
Woninghypotheken ,Zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (mln euro’s) ,Huishoudens * ,2020-07,5854
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2020-07,1.87
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2020-07,2.72
Woninghypotheken ,Rente op zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (percentages) ,Huishoudens ,2020-07,1.81
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2020-07,6305
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2020-07,1737
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2020-07,4
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2020-07,6.4
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2020-07,11357
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2020-07,1.92
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2020-07,2.86
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2020-07,2.35
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2020-07,1.1
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2020-08,246515
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2020-08,534645
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2020-08,13592
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2020-08,96575
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2020-08,58127
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2020-08,334299
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2020-08,10362
Woninghypotheken ,Zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (mln euro’s) ,Huishoudens * ,2020-08,5493
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2020-08,1.89
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2020-08,2.7
Woninghypotheken ,Rente op zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (percentages) ,Huishoudens ,2020-08,1.84
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2020-08,6294
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2020-08,1707
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2020-08,4.03
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2020-08,6.38
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2020-08,7442
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2020-08,1.91
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2020-08,2.74
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2020-08,2.18
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2020-08,1.24
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2020-09,244245
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2020-09,535182
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2020-09,13402
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2020-09,97465
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2020-09,57886
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2020-09,335330
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2020-09,10690
Woninghypotheken ,Zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (mln euro’s) ,Huishoudens * ,2020-09,5924
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2020-09,1.88
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2020-09,2.67
Woninghypotheken ,Rente op zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (percentages) ,Huishoudens ,2020-09,1.85
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2020-09,6237
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2020-09,1660
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2020-09,4.09
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2020-09,6.38
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2020-09,9228
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2020-09,1.92
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2020-09,2.7
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2020-09,2.12
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2020-09,1.15
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2020-10,243391
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2020-10,535750
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2020-10,13210
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2020-10,98276
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2020-10,58021
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2020-10,336100
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2020-10,11372
Woninghypotheken ,Zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (mln euro’s) ,Huishoudens * ,2020-10,6585
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2020-10,1.87
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2020-10,2.65
Woninghypotheken ,Rente op zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (percentages) ,Huishoudens ,2020-10,1.84
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Roodstand (mln euro's) ,Huishoudens ,2020-10,6182
Roodstand en doorlopend krediet ,Uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (mln euro's) ,Huishoudens ,2020-10,1613
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Roodstand (percentages) ,Huishoudens ,2020-10,3.99
Roodstand en doorlopend krediet ,Rente op uitstaand bedrag - Rekeningcourant krediet - Doorlopend krediet (percentages) ,Huishoudens ,2020-10,6.39
Zakelijke kredietverlening ,Nieuwe contracten (mln euro's) ,Niet-financiële bedrijven ,2020-10,7362
Zakelijke kredietverlening ,Rente op uitstaande leningen  (percentages) ,Niet-financiële bedrijven ,2020-10,1.92
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln (percentages) ,Niet-financiële bedrijven ,2020-10,2.58
Zakelijke kredietverlening ,Rente op nieuwe contracten <= € 0.25 mln en <= € 1 mln (percentages) ,Niet-financiële bedrijven ,2020-10,2.1
Zakelijke kredietverlening ,Rente op nieuwe contracten > € 1 mln (percentages) ,Niet-financiële bedrijven ,2020-10,1.58
Zakelijke kredietverlening ,Uitstaande bedragen (mln euro's) ,Niet-financiële bedrijven ,2020-11,243804
Woninghypotheken ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2020-11,536433
Consumptief krediet ,Uitstaande bedragen (mln euro's) ,Huishoudens ,2020-11,13139
Rekening courante tegoeden en spaargeld ,Girale deposito's (mln euro's) ,Huishoudens ,2020-11,99459
Rekening courante tegoeden en spaargeld ,Deposito's met vaste looptijd (mln euro's) ,Huishoudens ,2020-11,58235
Rekening courante tegoeden en spaargeld ,Deposito's met opzegtermijn (mln euro's) ,Huishoudens ,2020-11,336185
Woninghypotheken ,"Nieuwe contracten, inclusief heronderhandelingen (mln euro's) ",Huishoudens * ,2020-11,11539
Woninghypotheken ,Zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (mln euro’s) ,Huishoudens * ,2020-11,6205
Woninghypotheken ,"Rente op nieuwe contracten, inclusief heronderhandelingen (percentages) ",Huishoudens * ,2020-11,1.85
Woninghypotheken ,Rente op uitstaande bedragen (percentages) ,Huishoudens ,2020-11,2.63
Woninghypotheken ,Rente op zuiver nieuwe leningen (d.w.z. exclusief heronderhandelingen) (percentages) ,Huishoudens ,2020-11,1.82
